,from_id,to_id,total_checkins
27129,4abedc49f964a520509020e3,4da2242fb1c937048088dea1,1079
27130,4ae204d2f964a520da8921e3,4a4ac040f964a52026ac1fe3,21659
27131,3fd66200f964a520aeed1ee3,45563ac0f964a5202b3d1fe3,4705
27132,3fd66200f964a520aeed1ee3,43b6c65cf964a520cf2c1fe3,16448
27133,3fd66200f964a520aeed1ee3,3fd66200f964a5201ef11ee3,9268
27134,3fd66200f964a520aeed1ee3,4085b980f964a52088f21ee3,6078
27135,3fd66200f964a520aeed1ee3,43917d6df964a5205c2b1fe3,11962
27136,4be32e77d27a20a16e75915b,4d0d9c6e3bbaa1430d373eda,8323
27137,4be32e77d27a20a16e75915b,4a357b76f964a5200a9d1fe3,7402
27138,4be32e77d27a20a16e75915b,4af355c3f964a520b4ec21e3,2368
27139,4be32e77d27a20a16e75915b,4a9b21fef964a520853420e3,1556
27140,4be32e77d27a20a16e75915b,4c0082bd34ccc928bec5e1cd,10160
27141,478dffa7f964a520454d1fe3,46ae7ba1f964a52086491fe3,13463
27142,478dffa7f964a520454d1fe3,40c8f600f964a520fe001fe3,20382
27143,478dffa7f964a520454d1fe3,43616a00f964a52037291fe3,22059
27144,478dffa7f964a520454d1fe3,4a666993f964a52084c81fe3,8404
27145,478dffa7f964a520454d1fe3,4a07916af964a52083731fe3,33968
27146,4a077c92f964a52064731fe3,4eac41a5dab40d132703fc44,7112
27147,4a077c92f964a52064731fe3,4266ed00f964a5203b211fe3,4472
27148,4a077c92f964a52064731fe3,45058d25f964a52007391fe3,966
27149,4d3b439e81258cfac5b1af5f,46c742daf964a520184a1fe3,4314
27150,4d3b439e81258cfac5b1af5f,50dd14e7e4b0a46e0cb32a59,1256
27151,4d3b439e81258cfac5b1af5f,4d03f6ca2f96f04dc90b1b54,509
27152,4d3b439e81258cfac5b1af5f,46917eeef964a520a5481fe3,1382
27153,4d3b439e81258cfac5b1af5f,46aa8a59f964a5205f491fe3,2719
27154,4a960947f964a520de2520e3,433c8000f964a52042281fe3,5586
27155,4a960947f964a520de2520e3,40bbc700f964a520b1001fe3,102997
27156,4a960947f964a520de2520e3,4410b832f964a520c0301fe3,11739
27157,4a960947f964a520de2520e3,4617e746f964a52051451fe3,14635
27158,4a960947f964a520de2520e3,51df7af3498e21755bc46c57,852
27159,4a88b0dbf964a520650720e3,408c5100f964a520c9f21ee3,2077
27160,4a88b0dbf964a520650720e3,4c0082bd34ccc928bec5e1cd,10160
27161,4a88b0dbf964a520650720e3,4b154feff964a52086af23e3,7571
27162,4a88b0dbf964a520650720e3,4ad62aa6f964a520790521e3,2849
27163,4a88b0dbf964a520650720e3,4a2c53e1f964a5204d971fe3,17928
27164,4b1d63b9f964a520d90f24e3,4afa2320f964a520fe1622e3,18024
27165,4b1d63b9f964a520d90f24e3,434b0080f964a520a2281fe3,4028
27166,4b1d63b9f964a520d90f24e3,4bb17a86f964a520f8953ce3,807
27167,4b1d63b9f964a520d90f24e3,451540d2f964a520f7391fe3,4346
27168,4a57aa39f964a52090b61fe3,4a3f04a2f964a520a3a31fe3,20912
27169,4a57aa39f964a52090b61fe3,49e61a9ef964a52004641fe3,2268
27170,4a57aa39f964a52090b61fe3,4e8004a930f84e3225b148f0,610
27171,4a57aa39f964a52090b61fe3,4b748f2af964a52006e42de3,1560
27172,4a57aa39f964a52090b61fe3,4aa883b0f964a520875120e3,2266
27173,4b21c593f964a520404124e3,4a333748f964a520199b1fe3,20252
27174,4b21c593f964a520404124e3,4ec9b53e0aaf9c3ccefeffcf,4183
27175,4b21c593f964a520404124e3,4838e6acf964a52006501fe3,3986
27176,4b21c593f964a520404124e3,4f03ea690e61e937ce95dc46,2299
27177,4b21c593f964a520404124e3,4b4b8840f964a5205f9f26e3,4601
27178,4aa450f7f964a5205f4620e3,4a510702f964a52072b01fe3,15331
27179,4aa450f7f964a5205f4620e3,4ae9f908f964a5201cb821e3,2707
27180,4aa450f7f964a5205f4620e3,44e34b8bf964a5203b371fe3,7573
27181,4aa450f7f964a5205f4620e3,4a5152dff964a520f0b01fe3,765
27182,4aa450f7f964a5205f4620e3,4b5e503af964a520208929e3,2615
27183,49f78dcff964a520b46c1fe3,49db7bb2f964a520d45e1fe3,8419
27184,49f78dcff964a520b46c1fe3,49fa1dc1f964a520c16d1fe3,17609
27185,49f78dcff964a520b46c1fe3,413e4b80f964a520501c1fe3,13603
27186,49f78dcff964a520b46c1fe3,4d44694b4e5d3704fa32eb93,5529
27187,49f78dcff964a520b46c1fe3,43efd1ecf964a520712f1fe3,5963
27188,4ab5a6fcf964a520c57520e3,49c24cc7f964a520e3551fe3,11530
27189,4ab5a6fcf964a520c57520e3,4a7688a0f964a52021e31fe3,16463
27190,4ab5a6fcf964a520c57520e3,511ff176e4b045d03424e771,4327
27191,4ab5a6fcf964a520c57520e3,4283ee00f964a520c7221fe3,16094
27192,4ab5a6fcf964a520c57520e3,4e4441102271bdbcf671e0af,6551
27193,4a9ed18df964a5204d3b20e3,4abc421df964a520ef8620e3,22625
27194,4a9ed18df964a5204d3b20e3,4d65be4413a6236af2669268,3239
27195,4a9ed18df964a5204d3b20e3,4dddc1781f6e03694735667c,6827
27196,4a9ed18df964a5204d3b20e3,49ef5f8ff964a520a9681fe3,5620
27197,49f916c7f964a520606d1fe3,49daaa1ff964a520a15e1fe3,2727
27198,49f916c7f964a520606d1fe3,4e7fd43ebe7b414d61ef63d8,11139
27199,49f916c7f964a520606d1fe3,49b1466cf964a520d3521fe3,2045
27200,4a620c4df964a520e7c21fe3,49ee4aadf964a52048681fe3,8205
27201,4a620c4df964a520e7c21fe3,4bae72d5f964a520bdb33be3,21171
27202,4a620c4df964a520e7c21fe3,49d80897f964a520985d1fe3,11890
27203,4a620c4df964a520e7c21fe3,49dcfa66f964a520cf5f1fe3,7637
27204,4a620c4df964a520e7c21fe3,4a875822f964a520000420e3,3052
27205,4aff7c2df964a520013922e3,4d0d9c6e3bbaa1430d373eda,8323
27206,4aff7c2df964a520013922e3,4d742f52fe1b721e9e89aa1f,957
27207,4aff7c2df964a520013922e3,40bd1880f964a520b8001fe3,7348
27208,4aff7c2df964a520013922e3,4a569ad0f964a52083b51fe3,1798
27209,4aff7c2df964a520013922e3,46521c11f964a520e7461fe3,1241
27210,3fd66200f964a52092f11ee3,4ae905e0f964a5200cb421e3,3903
27211,3fd66200f964a52092f11ee3,4b89bd5df964a520494d32e3,9540
27212,3fd66200f964a52092f11ee3,4b79e0e8f964a520e0172fe3,195
27213,3fd66200f964a52092f11ee3,4a5d8e07f964a520adbd1fe3,6179
27214,3fd66200f964a52092f11ee3,4b8c45bdf964a520c5c732e3,650
27215,43261680f964a520b4271fe3,4c05a764191f20a11473e314,12818
27216,43261680f964a520b4271fe3,4c6de264d5c3a1cd7201c72b,6028
27217,43261680f964a520b4271fe3,4aebd409f964a520e9c421e3,9700
27218,43261680f964a520b4271fe3,4a4ac040f964a52026ac1fe3,21659
27219,43261680f964a520b4271fe3,4a56c7e5f964a520c4b51fe3,1953
27220,45ef0adcf964a520b5431fe3,4a667916f964a5209ec81fe3,4460
27221,45ef0adcf964a520b5431fe3,4283ee00f964a5207a221fe3,7426
27222,45ef0adcf964a520b5431fe3,43ca26fef964a520a72d1fe3,6913
27223,45ef0adcf964a520b5431fe3,4b1dea8cf964a5204e1624e3,12921
27224,45ef0adcf964a520b5431fe3,40d23080f964a5203f011fe3,3136
27225,4a29a647f964a520b8951fe3,4410b832f964a520c0301fe3,11739
27226,4a29a647f964a520b8951fe3,44d90ca9f964a5207f361fe3,3711
27227,4bb61ae2ef159c74856975f7,4a9bf2ccf964a520853520e3,5774
27228,4bb61ae2ef159c74856975f7,4d2d02d2fd2e236af1d6ecde,9491
27229,4bb61ae2ef159c74856975f7,4b5f6a29f964a520fcb829e3,8294
27230,4bb61ae2ef159c74856975f7,4e4e68ec45ddff0031b0782d,4152
27231,4bb61ae2ef159c74856975f7,4ad6425ef964a520260621e3,5713
27232,4a33f31df964a5207a9b1fe3,4bddeed8ffdec928ee02e7a1,1250
27233,4a33f31df964a5207a9b1fe3,49f4f937f964a5207f6b1fe3,2588
27234,4a33f31df964a5207a9b1fe3,43b02b7bf964a520932c1fe3,3579
27235,4a33f31df964a5207a9b1fe3,49d01698f964a520fd5a1fe3,118476
27236,4a33f31df964a5207a9b1fe3,4c54a16f728920a12b491183,17664
27237,4b78acfdf964a52063dd2ee3,49ee35c8f964a5203b681fe3,1859
27238,4b78acfdf964a52063dd2ee3,51e60310498eca96abdd4a22,1382
27239,4b78acfdf964a52063dd2ee3,4e7fd43ebe7b414d61ef63d8,11139
27240,4b78acfdf964a52063dd2ee3,4adbb79ff964a520302a21e3,1883
27241,4b78acfdf964a52063dd2ee3,4a10653af964a520b8761fe3,27295
27242,4b33d576f964a5202f2025e3,4a6f8cf5f964a5207cd61fe3,737
27243,4b33d576f964a5202f2025e3,4a2c584bf964a5204f971fe3,6882
27244,4b33d576f964a5202f2025e3,4a2c53f7f964a5204e971fe3,2307
27245,4b33d576f964a5202f2025e3,4ef241e76da16847cce9cff4,1496
27246,4b33d576f964a5202f2025e3,4a2c4660f964a52046971fe3,6724
27247,4e2b2edfae605c533a354fd5,4aff47e3f964a520db3622e3,804
27248,4e2b2edfae605c533a354fd5,4a4ea111f964a520d4ae1fe3,7224
27249,4e2b2edfae605c533a354fd5,4a6c535ff964a52073d01fe3,3051
27250,4e2b2edfae605c533a354fd5,455ad6b4f964a520573d1fe3,13390
27251,4cb202c2562d224be4702388,4d13f2ed816af04d6afd37c2,8789
27252,4cb202c2562d224be4702388,5088333552627614862b4467,11221
27253,4cb202c2562d224be4702388,4a63c2caf964a520bfc51fe3,218
27254,4cb202c2562d224be4702388,4390a026f964a5204d2b1fe3,35807
27255,4cb202c2562d224be4702388,49de821ff964a5205c601fe3,21042
27256,49e903d6f964a520ba651fe3,4390a026f964a5204d2b1fe3,35807
27257,4da89a38fa8c4175d0be1e75,40ccea80f964a52018011fe3,7371
27258,4da89a38fa8c4175d0be1e75,4085b980f964a52090f21ee3,8477
27259,4da89a38fa8c4175d0be1e75,4a31c67ef964a520259a1fe3,1945
27260,4da89a38fa8c4175d0be1e75,475fbd10f964a520de4c1fe3,16700
27261,4da89a38fa8c4175d0be1e75,4bf313f7370e76b0c956bd4a,6614
27262,41d9dc80f964a520b71e1fe3,4a5824e5f964a5206db71fe3,74948
27263,41d9dc80f964a520b71e1fe3,49c94f32f964a52054581fe3,26063
27264,41d9dc80f964a520b71e1fe3,4f2db71de4b094acc50d1c12,21102
27265,41d9dc80f964a520b71e1fe3,4fab17dee4b0be1a3d516abb,8696
27266,41d9dc80f964a520b71e1fe3,454cf014f964a520c53c1fe3,31384
27267,4b4f2a0ef964a520eafb26e3,40ca4780f964a52008011fe3,25526
27268,4b4f2a0ef964a520eafb26e3,4366b000f964a5206e291fe3,17781
27269,4b4f2a0ef964a520eafb26e3,4089ae00f964a520bff21ee3,19002
27270,4b4f2a0ef964a520eafb26e3,42911d00f964a5200f241fe3,8108
27271,4b4f2a0ef964a520eafb26e3,49c67f8ef964a5204f571fe3,22802
27272,4ea85b365c5cc8e4992384b0,49dba3b4f964a520e25e1fe3,22571
27273,4ea85b365c5cc8e4992384b0,49dcfbd4f964a520da5f1fe3,7369
27274,4ea85b365c5cc8e4992384b0,49d80897f964a520985d1fe3,11890
27275,4ea85b365c5cc8e4992384b0,4c27c151ed0ac9b6ee3a5faa,3403
27276,4ea85b365c5cc8e4992384b0,4468f484f964a5204f331fe3,23695
27277,4a760954f964a52005e21fe3,4a9179c6f964a520511a20e3,4639
27278,4a760954f964a52005e21fe3,4a2718b4f964a52058911fe3,2876
27279,4a760954f964a52005e21fe3,49e4f397f964a52077631fe3,8798
27280,4a760954f964a52005e21fe3,4a64b53bf964a52087c61fe3,18881
27281,4a760954f964a52005e21fe3,40a40c00f964a52014f31ee3,8891
27282,4b789dbaf964a52054da2ee3,4a25980bf964a520707e1fe3,7188
27283,4b789dbaf964a52054da2ee3,4a61202bf964a520f1c11fe3,6901
27284,4b789dbaf964a52054da2ee3,462d478ff964a520e9451fe3,10353
27285,4b789dbaf964a52054da2ee3,44fc846ff964a52089381fe3,3420
27286,4b789dbaf964a52054da2ee3,450af4f4f964a5204c391fe3,21442
27287,4adf610ff964a5200f7a21e3,4bd2177d046076b055357371,187644
27288,4adf610ff964a5200f7a21e3,49ba70ecf964a52063531fe3,20904
27289,4adf610ff964a5200f7a21e3,49d031f7f964a5200c5b1fe3,20644
27290,4adf610ff964a5200f7a21e3,4af9d69df964a520a71422e3,4797
27291,4adf610ff964a5200f7a21e3,4a844f01f964a5203bfc1fe3,33685
27292,4283ee00f964a52092221fe3,4390a026f964a5204d2b1fe3,35807
27293,4283ee00f964a52092221fe3,4a3a986bf964a520ff9f1fe3,13507
27294,4283ee00f964a52092221fe3,4a0f7d7df964a5206b761fe3,4499
27295,4283ee00f964a52092221fe3,4161e400f964a520711d1fe3,10118
27296,4283ee00f964a52092221fe3,4197f180f964a520131e1fe3,4896
27297,40a40c00f964a52014f31ee3,45451dfcf964a520703c1fe3,9516
27298,40a40c00f964a52014f31ee3,4a43cb01f964a520d2a61fe3,4775
27299,40a40c00f964a52014f31ee3,4a7688a0f964a52021e31fe3,16463
27300,40a40c00f964a52014f31ee3,49e4f397f964a52077631fe3,8798
27301,40a40c00f964a52014f31ee3,4283ee00f964a520c7221fe3,16094
27302,4a0f9701f964a52078761fe3,3fd66200f964a52020f11ee3,6308
27303,4a0f9701f964a52078761fe3,4aa5bd0df964a520574920e3,6765
27304,4a0f9701f964a52078761fe3,3fd66200f964a5202bf11ee3,7852
27305,4c707082fa49a1cda03fa6e3,49eccd4af964a52092671fe3,9933
27306,4c707082fa49a1cda03fa6e3,4aa53a68f964a520a54720e3,2767
27307,4c707082fa49a1cda03fa6e3,455ad71cf964a520593d1fe3,19923
27308,4c707082fa49a1cda03fa6e3,4b7d7d25f964a520d3c12fe3,1584
27309,4c707082fa49a1cda03fa6e3,4bcb71d73740b713aa886265,8377
27310,4cdc4a506ad1a09307cff056,4ac0da4bf964a520b49420e3,3689
27311,4cdc4a506ad1a09307cff056,4b7c8591f964a52098982fe3,640
27312,4cdc4a506ad1a09307cff056,4a5230d2f964a5205eb11fe3,256
27313,4cdc4a506ad1a09307cff056,4c7452fec219224be1939f28,1894
27314,4cdc4a506ad1a09307cff056,49e36ff6f964a52080621fe3,5149
27315,49ee3071f964a52032681fe3,4abb98d1f964a5200f8420e3,4683
27316,49ee3071f964a52032681fe3,4740b317f964a520724c1fe3,11859
27317,49ee3071f964a52032681fe3,4a61202bf964a520f1c11fe3,6901
27318,49ee3071f964a52032681fe3,450af4f4f964a5204c391fe3,21442
27319,49ee3071f964a52032681fe3,451fa54af964a520a73a1fe3,11052
27320,45b8bbb8f964a520d2411fe3,42756d80f964a5207e211fe3,1969
27321,45b8bbb8f964a520d2411fe3,40bd1880f964a520c2001fe3,3996
27322,45b8bbb8f964a520d2411fe3,4b2d9239f964a5200ad924e3,484
27323,45b8bbb8f964a520d2411fe3,49c2d976f964a52030561fe3,8285
27324,4d41d5c85d01224b42fa5950,450af4f4f964a5204c391fe3,21442
27325,4d41d5c85d01224b42fa5950,44fc846ff964a52089381fe3,3420
27326,4d41d5c85d01224b42fa5950,4a25980bf964a520707e1fe3,7188
27327,4d41d5c85d01224b42fa5950,4a61202bf964a520f1c11fe3,6901
27328,4d41d5c85d01224b42fa5950,45d5e524f964a520cd421fe3,4172
27329,4a42e598f964a5205ea61fe3,49ee7e58f964a52062681fe3,1181
27330,4ab7e395f964a520597b20e3,42474900f964a52087201fe3,6896
27331,4ab7e395f964a520597b20e3,5000974ce4b077654e3efe95,1316
27332,4ab7e395f964a520597b20e3,4d15210e6d1037047e9927bd,8328
27333,4ab7e395f964a520597b20e3,50edcaeeebca7ec999af0a14,1911
27334,4a5ea7def964a520febe1fe3,4a97f57af964a520fb2920e3,2689
27335,4a5ea7def964a520febe1fe3,4a751d71f964a52096e01fe3,1682
27336,4a5ea7def964a520febe1fe3,4a4ea111f964a520d4ae1fe3,7224
27337,4a5ea7def964a520febe1fe3,4a6c535ff964a52073d01fe3,3051
27338,4a5ea7def964a520febe1fe3,4b450174f964a520000126e3,6086
27339,4a9ee86bf964a520b93b20e3,444df333f964a5208d321fe3,37818
27340,4a9ee86bf964a520b93b20e3,40c3b000f964a520e7001fe3,20010
27341,4a9ee86bf964a520b93b20e3,444f9d23f964a5209b321fe3,4787
27342,4a9ee86bf964a520b93b20e3,4ad7e9dff964a520051021e3,7167
27343,4a9ee86bf964a520b93b20e3,4e99fe41dab4d1d4abea9aad,1987
27344,4a0bb386f964a5200b751fe3,49e3cb7cf964a520d3621fe3,3672
27345,4a0bb386f964a5200b751fe3,4a3f04a2f964a520a3a31fe3,20912
27346,4a0bb386f964a5200b751fe3,4a29ae24f964a520c0951fe3,6158
27347,4a0bb386f964a5200b751fe3,4a7e0f13f964a520cef01fe3,8769
27348,4a0bb386f964a5200b751fe3,4a6c8f6ef964a520d2d01fe3,9262
27349,41ca0a80f964a520991e1fe3,49f168eef964a520aa691fe3,4513
27350,41ca0a80f964a520991e1fe3,4c6de264d5c3a1cd7201c72b,6028
27351,41ca0a80f964a520991e1fe3,40c10d00f964a520df001fe3,9660
27352,41ca0a80f964a520991e1fe3,43d28d6ef964a520172e1fe3,1758
27353,41ca0a80f964a520991e1fe3,3fd66200f964a52078ed1ee3,6898
27354,4abe891df964a5204c8e20e3,49e55813f964a520c4631fe3,10059
27355,4abe891df964a5204c8e20e3,4b523a1bf964a520177127e3,275
27356,40870b00f964a5209ef21ee3,4085b980f964a52088f21ee3,6078
27357,40870b00f964a5209ef21ee3,455e05faf964a5207f3d1fe3,6388
27358,40870b00f964a5209ef21ee3,47d7ba05f964a520234e1fe3,14393
27359,40870b00f964a5209ef21ee3,50ec77bb19a92ef6c74490a2,9073
27360,40870b00f964a5209ef21ee3,45563ac0f964a5202b3d1fe3,4705
27361,4b788e20f964a52074d62ee3,4d7aaa6de8b7a1cd99119c1f,2367
27362,4b788e20f964a52074d62ee3,4b16d8dff964a52051be23e3,702
27363,4b788e20f964a52074d62ee3,4b789800f964a52017d92ee3,6165
27364,4b788e20f964a52074d62ee3,4a723ab5f964a520a9da1fe3,3513
27365,4b788e20f964a52074d62ee3,4a333748f964a520199b1fe3,20252
27366,4a6291f6f964a52058c41fe3,4ff3d742e4b0d48ad15b7bc2,820
27367,4a6291f6f964a52058c41fe3,4b2c14aaf964a52028c124e3,1758
27368,4a6291f6f964a52058c41fe3,43c0efd0f964a520332d1fe3,19958
27369,4a6291f6f964a52058c41fe3,4b46c957f964a5203f2826e3,1376
27370,4a63b622f964a520a0c51fe3,49972b39f964a52089521fe3,16021
27371,4a63b622f964a520a0c51fe3,4b772586f964a5201e822ee3,406
27372,4a63b622f964a520a0c51fe3,4a206042f964a520757c1fe3,5094
27373,4a63b622f964a520a0c51fe3,44ce9913f964a52018361fe3,21535
27374,4a63b622f964a520a0c51fe3,49ccf971f964a520a6591fe3,7753
27375,4a467005f964a520d9a81fe3,4c00827a34ccc9284bc5e1cd,3224
27376,4a467005f964a520d9a81fe3,4b6efd39f964a5200dd52ce3,1002
27377,4a467005f964a520d9a81fe3,4a4e4a1cf964a52042ae1fe3,3479
27378,4a467005f964a520d9a81fe3,4a20d67af964a520c57c1fe3,13467
27379,4a467005f964a520d9a81fe3,4a6ce821f964a52001d21fe3,6998
27380,4bee2761a40fc928f127830c,4a10653af964a520b8761fe3,27295
27381,4bee2761a40fc928f127830c,49f3ecb0f964a520eb6a1fe3,5382
27382,4bee2761a40fc928f127830c,4a6df473f964a5206ad31fe3,5049
27383,4bee2761a40fc928f127830c,43a457b4f964a520482c1fe3,28861
27384,4bee2761a40fc928f127830c,49f50f7af964a5208c6b1fe3,31146
27385,4f8f447f7716cd1fbf769274,49cc413df964a5205a591fe3,50007
27386,4f8f447f7716cd1fbf769274,3fd66200f964a52032f11ee3,3356
27387,4f8f447f7716cd1fbf769274,49daaa1ff964a520a15e1fe3,2727
27388,4f8f447f7716cd1fbf769274,437e6b00f964a520b82a1fe3,25553
27389,4f8f447f7716cd1fbf769274,3fd66200f964a52020f11ee3,6308
27390,49fa3040f964a520d46d1fe3,4e7fd43ebe7b414d61ef63d8,11139
27391,49fa3040f964a520d46d1fe3,4a87356df964a5203e0320e3,1582
27392,49fa3040f964a520d46d1fe3,49da8f69f964a520945e1fe3,6138
27393,49fa3040f964a520d46d1fe3,48569a17f964a520b6501fe3,1671
27394,3fd66200f964a5201df11ee3,4a617d3ff964a52076c21fe3,2613
27395,3fd66200f964a5201df11ee3,40870b00f964a520b1f21ee3,9890
27396,3fd66200f964a5201df11ee3,44ff5a91f964a520a5381fe3,17454
27397,3fd66200f964a5201df11ee3,40870b00f964a52098f21ee3,7916
27398,3fd66200f964a5201df11ee3,43b6c65cf964a520cf2c1fe3,16448
27399,4a04a183f964a52013721fe3,49fbeee3f964a520816e1fe3,1503
27400,4a04a183f964a52013721fe3,3fd66200f964a5202bed1ee3,13813
27401,4a04a183f964a52013721fe3,3fd66200f964a52044ed1ee3,10484
27402,4a04a183f964a52013721fe3,4486b2d2f964a5202d341fe3,18425
27403,4a04a183f964a52013721fe3,4a15b584f964a520bd781fe3,3626
27404,4c1dd031b306c928453266b7,49efbb13f964a520fc681fe3,9266
27405,4c1dd031b306c928453266b7,4617e746f964a52051451fe3,14635
27406,4c1dd031b306c928453266b7,4c53307e4623be9a0a0db5f0,14353
27407,4c1dd031b306c928453266b7,4d24b237daa937040cc5c781,5988
27408,4c1dd031b306c928453266b7,4c6e391810faa1434536f068,178
27409,49e4d4fdf964a52058631fe3,4a2ac0fdf964a52049961fe3,4608
27410,49e4d4fdf964a52058631fe3,49b7185ef964a5201b531fe3,1418
27411,49e4d4fdf964a52058631fe3,49b71814f964a5201a531fe3,30281
27412,49e4d4fdf964a52058631fe3,4a15b584f964a520bd781fe3,3626
27413,49e4d4fdf964a52058631fe3,4a8c50ddf964a520a30d20e3,1389
27414,4ab537d6f964a520537320e3,4a2c53e1f964a5204d971fe3,17928
27415,4ab537d6f964a520537320e3,45846f64f964a5209b3f1fe3,4655
27416,4ab537d6f964a520537320e3,4afeee53f964a520ce3122e3,1406
27417,4ab537d6f964a520537320e3,43a47bc4f964a5204b2c1fe3,10229
27418,4ab537d6f964a520537320e3,4a664e06f964a52060c81fe3,2099
27419,4b182101f964a52069cd23e3,4ad13daef964a520a5dd20e3,3458
27420,4b182101f964a52069cd23e3,4df82ec9ae608a367ce91b45,11246
27421,4b182101f964a52069cd23e3,4baba85ef964a5208ebd3ae3,4759
27422,4b182101f964a52069cd23e3,4838dacff964a520fa4f1fe3,11099
27423,4b182101f964a52069cd23e3,520eddb9498e6f7fcd113896,3118
27424,4a077c03f964a52061731fe3,4a2ac0fdf964a52049961fe3,4608
27425,4a077c03f964a52061731fe3,49b71814f964a5201a531fe3,30281
27426,4a077c03f964a52061731fe3,4a9eedbcf964a520ce3b20e3,2674
27427,4a077c03f964a52061731fe3,4a8c50ddf964a520a30d20e3,1389
27428,4a077c03f964a52061731fe3,40bbc700f964a520b1001fe3,102997
27429,439d82ebf964a520032c1fe3,4acd5501f964a520dfcb20e3,7771
27430,439d82ebf964a520032c1fe3,4b00d14af964a520394122e3,2480
27431,439d82ebf964a520032c1fe3,4ad0e303f964a520c6da20e3,3576
27432,439d82ebf964a520032c1fe3,48d3de51f964a520fa511fe3,22920
27433,439d82ebf964a520032c1fe3,4ac86eb9f964a52030bc20e3,1271
27434,4afdbb18f964a520502a22e3,4f08ebcae4b026656ec7176f,2239
27435,4afdbb18f964a520502a22e3,4a346a4bf964a520399c1fe3,2206
27436,4afdbb18f964a520502a22e3,4aab5d62f964a520845920e3,3413
27437,4afdbb18f964a520502a22e3,4c7703d8b4b4b60c287e260e,2917
27438,43bcd0c7f964a520fd2c1fe3,4af70aa2f964a5201d0522e3,771
27439,43bcd0c7f964a520fd2c1fe3,4aab1a56f964a520ef5820e3,888
27440,43bcd0c7f964a520fd2c1fe3,4a57edf0f964a52018b71fe3,3615
27441,43bcd0c7f964a520fd2c1fe3,4a873d60f964a5206a0320e3,1317
27442,43bcd0c7f964a520fd2c1fe3,4a7e4d8ef964a520b8f11fe3,215
27443,4a614e49f964a52045c21fe3,4a41acb6f964a52086a51fe3,5832
27444,4a614e49f964a52045c21fe3,4a73f31af964a520a0dd1fe3,46139
27445,4a614e49f964a52045c21fe3,4a89ee28f964a520610920e3,3187
27446,4a614e49f964a52045c21fe3,4a6ac2d0f964a520e2cd1fe3,1800
27447,4a614e49f964a52045c21fe3,4a47e19bf964a5203baa1fe3,4674
27448,4b35a96df964a520762e25e3,4bc66a90d35d9c743cc7e23a,3615
27449,4b35a96df964a520762e25e3,4ba0091bf964a5204b5437e3,2743
27450,4b35a96df964a520762e25e3,4a56c189f964a520c2b51fe3,1780
27451,4b35a96df964a520762e25e3,4ba46642f964a520d99a38e3,1413
27452,4b35a96df964a520762e25e3,4afa70d2f964a520e21722e3,2145
27453,4283ee00f964a5207a221fe3,4b1dea8cf964a5204e1624e3,12921
27454,4283ee00f964a5207a221fe3,4d0549672f96f04d94382254,5752
27455,4283ee00f964a5207a221fe3,40d23080f964a5203f011fe3,3136
27456,4283ee00f964a5207a221fe3,43ca26fef964a520a72d1fe3,6913
27457,4283ee00f964a5207a221fe3,42814b00f964a520eb211fe3,19069
27458,3fd66200f964a520edec1ee3,457c90e3f964a5200c3f1fe3,2784
27459,49d03243f964a5200d5b1fe3,49fa6e19f964a520f96d1fe3,3165
27460,49d03243f964a5200d5b1fe3,42829c80f964a52020221fe3,6530
27461,49d03243f964a5200d5b1fe3,42717900f964a52076211fe3,6089
27462,49d03243f964a5200d5b1fe3,4c6dc7c810faa1430102ef68,1570
27463,49d03243f964a5200d5b1fe3,4a74a6fcf964a5200edf1fe3,3153
27464,4a439637f964a52096a61fe3,4b1489dcf964a52061a423e3,351
27465,4ab5b7aaf964a520ec7520e3,3fd66200f964a5202bed1ee3,13813
27466,4ab5b7aaf964a520ec7520e3,49de821ff964a5205c601fe3,21042
27467,4ab5b7aaf964a520ec7520e3,4a46af39f964a5204ba91fe3,3332
27468,462d478ff964a520e9451fe3,412bd680f964a520ad0c1fe3,6227
27469,462d478ff964a520e9451fe3,45808b21f964a5205a3f1fe3,3755
27470,462d478ff964a520e9451fe3,450af4f4f964a5204c391fe3,21442
27471,462d478ff964a520e9451fe3,46b8f26bf964a520c7491fe3,11383
27472,462d478ff964a520e9451fe3,4a693c9af964a520d1cb1fe3,6673
27473,505d1ec9e4b05434c0c6f4b1,49ea6e18f964a52063661fe3,3875
27474,505d1ec9e4b05434c0c6f4b1,4a98898cf964a520962c20e3,3805
27475,505d1ec9e4b05434c0c6f4b1,475315f0f964a520bb4c1fe3,13829
27476,505d1ec9e4b05434c0c6f4b1,4abc1a91f964a520628620e3,10231
27477,505d1ec9e4b05434c0c6f4b1,4b318256f964a520300825e3,11837
27478,4a9dd312f964a5208e3920e3,4afddbf9f964a520872b22e3,1331
27479,4a9dd312f964a5208e3920e3,4a64b53bf964a52087c61fe3,18881
27480,4a9dd312f964a5208e3920e3,46596303f964a52016471fe3,13954
27481,4a9dd312f964a5208e3920e3,4ad3bcfbf964a5200fe620e3,6297
27482,4a9dd312f964a5208e3920e3,49f8a2e3f964a5200d6d1fe3,14795
27483,4a79d4aaf964a520bce71fe3,4645bd20f964a5207e461fe3,3152
27484,4a79d4aaf964a520bce71fe3,4a5d8e07f964a520adbd1fe3,6179
27485,4a79d4aaf964a520bce71fe3,4a95e57ff964a5204a2520e3,1718
27486,4a79d4aaf964a520bce71fe3,4b286817f964a520289324e3,821
