,name,id,postal_code,phone,four_square_id
41542,Capannina,capannina-san-francisco,94123.0,4154098001.0,4a5c0897f964a5202abc1fe3
41784,Victor's Pizza,victors-pizza-san-francisco,94109.0,4158851660.0,43e338dff964a520d92e1fe3
41047,Bistro Central Parc,bistro-central-parc-san-francisco,94117.0,4159317272.0,4b63a759f964a520ee892ae3
44920,Wat Mongkolratanaram,wat-mongkolratanaram-berkeley,94703.0,5108493419.0,4646efb9f964a52093461fe3
42512,Grand Cafe,grand-cafe-san-francisco,94102.0,4152920101.0,4a1f6a4bf964a520297c1fe3
41708,Toast Eatery,toast-eatery-san-francisco,94131.0,4152824328.0,454f45eef964a520d43c1fe3
10418,Miette,miette-san-francisco-4,94102.0,4156266221.0,49d3cecef964a520195c1fe3
48068,Ruth's Chris Steak House,ruths-chris-steak-house-walnut-creek,94596.0,9259773477.0,4b33d1fcf964a520db1f25e3
42513,Puccini & Pinetti,puccini-and-pinetti-san-francisco,94102.0,4153925500.0,49d04b9cf964a5201b5b1fe3
43765,Hong Kong Flower Lounge,hong-kong-flower-lounge-millbrae-2,94030.0,6506926666.0,4b54bab3f964a5204cc927e3
17694,Bean Bag Cafe,bean-bag-cafe-san-francisco,94117.0,4155633634.0,43bc1889f964a520f72c1fe3
36964,Buckshot Bar and Gameroom,buckshot-bar-and-gameroom-san-francisco-2,94118.0,4158318838.0,49bc416af964a52021541fe3
42811,Firenze by Night Ristorante,firenze-by-night-ristorante-san-francisco,94133.0,4153928585.0,4ab1c8baf964a520906a20e3
38341,Bellanico Restaurant & Wine Bar,bellanico-restaurant-and-wine-bar-oakland-2,94602.0,5103361180.0,4a91da18f964a5201a1c20e3
13468,Shooting Star Cafe,shooting-star-cafe-oakland,94607.0,5102519882.0,4a723ab5f964a520a9da1fe3
45282,Creola,creola-san-carlos,94070.0,6506540882.0,4bd793220b779c74be9305a0
45048,Cancun Taqueria,cancun-taqueria-berkeley,94704.0,5105490964.0,46c6f86bf964a520114a1fe3
42731,Panta Rei Restaurant,panta-rei-restaurant-san-francisco,94133.0,4155910900.0,4a0e435df964a520dc751fe3
41297,Contigo,contigo-san-francisco-2,94114.0,4152850250.0,49c6bdfef964a52077571fe3
44793,Kincaid's,kincaids-oakland,94607.0,5108358600.0,4b103574f964a5205c6b23e3
37224,Lucky 13,lucky-13-san-francisco,94114.0,4154871313.0,3fd66200f964a5203df11ee3
38870,Little Sheep Mongolian Hot Pot,little-sheep-mongolian-hot-pot-union-city,94587.0,5106759919.0,4b36b58ff964a520163b25e3
41585,Flying Fish Bar & Grill,flying-fish-bar-and-grill-half-moon-bay,94019.0,6507121125.0,4a3069eaf964a52062991fe3
45679,Bar Cesar,bar-cesar-oakland-3,94611.0,5109851200.0,4a7b71d8f964a5200eeb1fe3
39030,Ray's Crab Shack,rays-crab-shack-newark,94560.0,5107928808.0,4d8f6a26fa9437049ded19c6
41471,Benihana,benihana-san-francisco,94115.0,4155634844.0,4a7e4593f964a520a8f11fe3
37696,The Fly Trap,the-fly-trap-san-francisco,94107.0,4152430580.0,49d17c67f964a5208a5b1fe3
43171,Mona Lisa Restaurant,mona-lisa-restaurant-san-francisco,94133.0,4159894917.0,463df059f964a52040461fe3
16182,Tea Station,tea-station-newark,94560.0,5107139588.0,4aff948ef964a5209a3922e3
36899,Thaibodia,thaibodia-santa-clara,95050.0,4082488868.0,4b5bc891f964a520fc1529e3
42002,McCormick & Kuleto's,mccormick-and-kuletos-san-francisco,94109.0,4159291730.0,44d21e78f964a52039361fe3
41586,Kate's Kitchen,kates-kitchen-san-francisco,94117.0,4156263984.0,44e36c53f964a5203e371fe3
41450,Kitchen Story,kitchen-story-san-francisco,94114.0,4155254905.0,50ab8755e4b0869279a80872
41739,Lolinda,lolinda-san-francisco,94110.0,4155506970.0,50243fd229a61e4b21a26e16
47459,Dim Sum King,dim-sum-king-daly-city,94015.0,6507558128.0,44070bdcf964a52048301fe3
43260,Globe,globe-san-francisco,94111.0,4153914132.0,45141974f964a520d4391fe3
41449,El Castillito,el-castillito-san-francisco-2,94114.0,4156213428.0,49c6c22bf964a5207a571fe3
11208,Icebee,icebee-san-francisco,94103.0,4158827800.0,49d7090df964a520195d1fe3
41901,Taqueria La Cumbre,taqueria-la-cumbre-san-francisco,94110.0,4158638205.0,4533c484f964a5208e3b1fe3
43324,Pazzia Restaurant & Pizzeria,pazzia-restaurant-and-pizzeria-san-francisco,94107.0,4155121693.0,435ec700f964a52021291fe3
43539,La Briciola,la-briciola-san-francisco,94107.0,4155120300.0,4a19b692f964a5203b7a1fe3
10189,Benkyodo Co.,benkyodo-co-san-francisco,94115.0,4159221244.0,4a22141ff964a5205c7d1fe3
40046,Olive Garden Italian Restaurant,olive-garden-italian-restaurant-san-francisco,94132.0,4156616770.0,46d715faf964a5206c4a1fe3
56291,Costco,costco-san-francisco,94103.0,4156264388.0,43945018f964a5207f2b1fe3
45810,Rick & Ann's Restaurant,rick-and-anns-restaurant-berkeley,94705.0,5106498538.0,45bcbc2bf964a52005421fe3
40701,The Yellow Submarine,the-yellow-submarine-san-francisco,94122.0,4156815652.0,4a298355f964a5209f951fe3
39708,Sumiya Yakitori,sumiya-yakitori-santa-clara-2,95051.0,4089730604.0,4f44a63019836ed001958bd8
48080,Jack's Restaurant and Bar,jacks-restaurant-and-bar-pleasant-hill,94523.0,9258496195.0,4c279af7136d20a1733fe761
43707,Ironside West Coast BBQ,ironside-west-coast-bbq-san-francisco,94107.0,4158961127.0,4ab146bff964a520d96820e3
42130,Garcon,garcon-san-francisco-2,94110.0,4154018959.0,44ca68e1f964a52002361fe3
41980,Aslam's Rasoi,aslams-rasoi-san-francisco,94110.0,4156950599.0,44e799b6f964a52094371fe3
42164,Olea,olea-san-francisco,94109.0,4152028521.0,49da2865f964a520575e1fe3
42486,Fish & Farm,fish-and-farm-san-francisco,94102.0,4154743474.0,49dba9a1f964a520e65e1fe3
37690,Vesuvio Cafe,vesuvio-cafe-san-francisco,94133.0,4153623370.0,3fd66200f964a52044ed1ee3
37194,Martuni's,martunis-san-francisco,94103.0,4152410205.0,3fd66200f964a5204eed1ee3
45518,Thai Basil Cuisine,thai-basil-cuisine-berkeley,94704.0,5105486692.0,4a876707f964a5203a0420e3
41468,Isobune Sushi,isobune-sushi-san-francisco-3,94115.0,4155631030.0,4b613fe4f964a520120e2ae3
42119,Rainforest Cafe,rainforest-cafe-san-francisco,94133.0,4154405610.0,49f5e047f964a520c86b1fe3
12562,Sibby's Cupcakery,sibbys-cupcakery-san-mateo,94401.0,4156134373.0,4a8b3baef964a520e00b20e3
45528,Smart Alec's Intelligent Food,smart-alecs-intelligent-food-berkeley,94704.0,5107044000.0,4a591ed6f964a520b6b81fe3
37695,Mighty,mighty-san-francisco,94103.0,4156267001.0,40f71a80f964a520af0a1fe3
13649,Whole Foods Market Oakland,whole-foods-market-oakland-oakland,94612.0,5108349800.0,49c6e308f964a52087571fe3
43230,Hops & Hominy,hops-and-hominy-san-francisco,94108.0,4153736341.0,4ed9a975be7be28336ddc111
42156,Tacolicious,tacolicious-san-francisco-7,94110.0,4156261344.0,4ec598ffb634b2fd723d8c01
41786,Hyde Street Seafood House and Raw Bar,hyde-street-seafood-house-and-raw-bar-san-francisco,94109.0,4159313474.0,3fd66200f964a52090f11ee3
13884,Taqueria Sinaloa,taqueria-sinaloa-oakland-2,94606.0,5105351206.0,4a2c1184f964a52018971fe3
37920,Warfield Theatre,warfield-theatre-san-francisco,94102.0,4153450900.0,414e1d80f964a520ed1c1fe3
37106,The Mint,the-mint-san-francisco,94102.0,4156264726.0,3fd66200f964a5204bed1ee3
43233,54 Mint - Vineria Ristorante,54-mint-vineria-ristorante-san-francisco-2,94103.0,4155435100.0,4a41b07ff964a5208aa51fe3
39753,Korea House,korea-house-santa-clara,95050.0,4082490808.0,4b53db1bf964a52053ad27e3
37178,Hemlock Tavern,hemlock-tavern-san-francisco,94109.0,4159230923.0,4161e400f964a520711d1fe3
45381,Restaurante Doña Tomas,restaurante-doña-tomas-oakland-3,94609.0,5104500522.0,4a7622c7f964a52059e21fe3
40702,Cafe Bunn Mi,cafe-bunn-mi-san-francisco,94118.0,4156688908.0,4e233347ae6015b212b7dd6e
44049,Moss Beach Distillery,moss-beach-distillery-moss-beach,94038.0,6507285595.0,4a60fb46f964a5209bc11fe3
37373,Leopold's,leopolds-san-francisco-2,94109.0,4154742000.0,4d0549672f96f04d94382254
42543,Cleo's Brazilian Steakhouse,cleos-brazilian-steakhouse-san-bruno,94066.0,6506159120.0,4bf498abff90c9b6a0805528
17643,SusieCakes,susiecakes-san-francisco,94123.0,4154742253.0,4c27c151ed0ac9b6ee3a5faa
48044,Stanfords Walnut Creek,stanfords-walnut-creek-walnut-creek,94596.0,9259440895.0,4a95ea20f964a520662520e3
46719,Sliderbar,sliderbar-palo-alto-2,94301.0,6503227300.0,4b649e2df964a520a1c22ae3
41858,Cioppino's,cioppinos-san-francisco,94109.0,4157759311.0,4a63aae2f964a5208bc51fe3
42302,Borobudur Restaurant,borobudur-restaurant-san-francisco,94109.0,4157751512.0,49e67ea9f964a52052641fe3
44403,Spenger's Fresh Fish Grotto,spengers-fresh-fish-grotto-berkeley,94710.0,5108457771.0,4bcbaf3a937ca593b423aa92
44285,Hong Kong East Ocean Seafood Restaurant,hong-kong-east-ocean-seafood-restaurant-emeryville,94608.0,5106553388.0,4b08710cf964a520f20b23e3
39343,Gaspare's Pizza House & Italian Restaurant,gaspares-pizza-house-and-italian-restaurant-san-francisco,94121.0,4153875025.0,4a63e6e4f964a520fcc51fe3
43366,Michael Mina,michael-mina-san-francisco-2,94111.0,4153979222.0,4cae131abf70236aa86305f9
37572,Fly Bar,fly-bar-san-francisco,94117.0,4159314359.0,408da280f964a520d7f21ee3
11527,Caffe Greco,caffe-greco-san-francisco,94133.0,4153976261.0,429f9d80f964a520c1241fe3
45848,Kamakura Japanese Restaurant,kamakura-japanese-restaurant-alameda,94501.0,5105219121.0,4645be7ef964a5207f461fe3
40801,Troya,troya-san-francisco,94118.0,4153796000.0,49ed2342f964a520cb671fe3
47465,Le Garage,le-garage-sausalito,94965.0,4153325625.0,4a183c93f964a52091791fe3
39446,Aniki's Sushi,anikis-sushi-fremont,94538.0,5107973474.0,505d29a4e4b00e3799f3cb5f
39097,The Peasant & The Pear,the-peasant-and-the-pear-danville,94526.0,9258206611.0,4a9197fff964a520d51a20e3
41834,Osha Thai,osha-thai-san-francisco-9,94110.0,4158267738.0,42683e80f964a52043211fe3
45566,Oliveto Cafe & Restaurant,oliveto-cafe-and-restaurant-oakland,94618.0,5105475356.0,469184c1f964a520b4481fe3
39270,El Camino Mongolian BBQ,el-camino-mongolian-bbq-santa-clara,95051.0,4082412413.0,4a734d78f964a5200ddc1fe3
37126,Madrone Art Bar,madrone-art-bar-san-francisco,94117.0,4152410202.0,43598100f964a520f7281fe3
37099,Playground,playground-san-francisco,94115.0,4159291471.0,45d5f376f964a520cf421fe3
16954,The Cheesecake Factory,the-cheesecake-factory-pleasanton,94588.0,9254631311.0,4ac90686f964a5201bbe20e3
45072,Herbivore,herbivore-berkeley,94704.0,5106651675.0,4a2b2909f964a520af961fe3
40873,Giorgio's Pizzeria,giorgios-pizzeria-san-francisco,94118.0,4156681266.0,4534010cf964a520923b1fe3
37202,Bruno's,brunos-san-francisco,94110.0,4156435200.0,41ad0980f964a5205c1e1fe3
47189,Pho Vi Hoa,pho-vi-hoa-los-altos,94022.0,6509471290.0,4a74aa94f964a52019df1fe3
43227,Golden Star Vietnamese Restaurant,golden-star-vietnamese-restaurant-san-francisco-2,94108.0,4153981215.0,4a8b2acff964a520a00b20e3
17473,The Ice Cream Bar,the-ice-cream-bar-san-francisco,94117.0,4157424932.0,4eac41a5dab40d132703fc44
41968,Saha,saha-san-francisco,94109.0,4153459547.0,49f91406f964a5205b6d1fe3
16731,Joe's Ice Cream,joes-ice-cream-san-francisco,94121.0,4157511950.0,4a039807f964a520d1711fe3
37665,The Cellar,the-cellar-san-francisco,94102.0,4154415678.0,43e20176f964a520cd2e1fe3
45663,Cactus Taqueria,cactus-taqueria-oakland,94618.0,5106586180.0,45a163a4f964a520e2401fe3
47732,Morucci's Si Mangia Bene,moruccis-si-mangia-bene-walnut-creek,94595.0,9259392426.0,4b5b694af964a520f3fb28e3
11043,Alioto's Restaurant,aliotos-restaurant-san-francisco,94133.0,4156730183.0,4ba1187df964a520499737e3
38128,Ippuku,ippuku-berkeley-2,94704.0,5106651969.0,4c32384409a99c7448850b2a
41238,Bun Mee,bun-mee-san-francisco,94115.0,4158007696.0,4d91323e033ba35dab886b0d
42068,Sudachi,sudachi-san-francisco,94109.0,4159316951.0,4a6aab00f964a520d6cd1fe3
42483,Caffe Delucchi,caffe-delucchi-san-francisco,94133.0,4153934515.0,4be5b8bf2468c92863700043
40010,Underdog,underdog-san-francisco,94122.0,4156658881.0,49d00adcf964a520f95a1fe3
41306,Catch,catch-san-francisco,94114.0,4154315000.0,432a0b00f964a520d9271fe3
40728,Hotei Restaurant,hotei-restaurant-san-francisco,94122.0,4157536045.0,3fd66200f964a52034f11ee3
16849,Pho Huynh Hiep 3 - Kevin's Noodle House,pho-huynh-hiep-3-kevins-noodle-house-daly-city-2,94015.0,6509923814.0,4a7ddc63f964a520f1ef1fe3
45999,Milagros,milagros-redwood-city,94063.0,6503694730.0,4a735b57f964a52042dc1fe3
56692,Nordstrom,nordstrom-san-francisco-3,94103.0,4152438500.0,4b1c59a2f964a5206b0624e3
41707,Boxing Room,boxing-room-san-francisco,94102.0,4154306590.0,4ce1cb6394c3b60c08a378ea
45379,Kansai,kansai-oakland,94609.0,5106587273.0,46662e4ef964a52082471fe3
42400,La Trappe,la-trappe-san-francisco-2,94133.0,4154408727.0,49cd10e7f964a520af591fe3
44196,Shabuway Japanese Style Hot Pot,shabuway-japanese-style-hot-pot-san-mateo,94401.0,6505482483.0,4b2d9b10f964a52075d924e3
45658,Noodle Theory,noodle-theory-oakland,94618.0,5105956988.0,46aa9828f964a52068491fe3
41614,Chloe's Cafe,chloes-cafe-san-francisco,94114.0,4156484116.0,454f85bff964a520de3c1fe3
13690,Tara's Organic Ice Cream,taras-organic-ice-cream-berkeley,94705.0,5106555014.0,49fe6217f964a5209d6f1fe3
42921,Franchino,franchino-san-francisco,94133.0,4159822157.0,4a7cd069f964a520bbed1fe3
37300,Uva Enoteca,uva-enoteca-san-francisco,94117.0,4158292024.0,48b5de88f964a520b7511fe3
41394,Rose's Cafe,roses-cafe-san-francisco,94123.0,4157752200.0,44f03c85f964a520f2371fe3
11770,Whole Foods Market SoMa,whole-foods-market-soma-san-francisco,94107.0,4156180066.0,4a424d0ef964a520b7a51fe3
43332,Mixt Greens,mixt-greens-san-francisco,94104.0,4152968009.0,4a0312fff964a52086711fe3
37527,Jones,jones-san-francisco-3,94102.0,4154966858.0,4c53307e4623be9a0a0db5f0
13233,Masse's Pastries,masses-pastries-berkeley,94709.0,5106491004.0,4ac109bef964a520869520e3
41091,Izzy's Steakhouse & Chops,izzys-steakhouse-and-chops-san-francisco,94123.0,4155630487.0,3fd66200f964a5202aee1ee3
42443,Mom's Tofu House,moms-tofu-house-south-san-francisco,94080.0,6505891180.0,4a774a2af964a52013e41fe3
14603,Mayfield Bakery & Cafe,mayfield-bakery-and-cafe-palo-alto,94301.0,6508539200.0,49bd5717f964a52069541fe3
42278,Joe's Crab Shack,joes-crab-shack-san-francisco,94133.0,4156732266.0,49ec9c1df964a5206b671fe3
41187,Blue Jay Cafe,blue-jay-cafe-san-francisco,94115.0,4154476066.0,483fd06bf964a52022501fe3
39674,Zachary's Chicago Pizza,zacharys-chicago-pizza-san-ramon,94583.0,9252441222.0,4afc8320f964a520752322e3
44381,Tacubaya,tacubaya-berkeley,94710.0,5105255160.0,49c3ef9ef964a52088561fe3
15578,The Cheesecake Factory,the-cheesecake-factory-walnut-creek,94596.0,9259528450.0,4abea642f964a520138f20e3
11524,Nob Hill Cafe,nob-hill-cafe-san-francisco,94108.0,4157766500.0,42ae1e00f964a52057251fe3
42163,Commonwealth,commonwealth-san-francisco,94110.0,4153551500.0,4c5b6860adfdef3b6db0517f
17822,The Plant Café Organic,the-plant-café-organic-san-francisco-10,94123.0,4159312777.0,4aa8ad88f964a520b35120e3
17061,Fantasia Coffee & Tea,fantasia-coffee-and-tea-milpitas-2,95035.0,4083829168.0,4a41acb6f964a52086a51fe3
48397,Saiwaii Ramen,saiwaii-ramen-san-francisco-3,94122.0,4156657888.0,4c683fdf607ad13a3013a82b
37076,The Independent,the-independent-san-francisco,94117.0,4157711421.0,4249ec00f964a5208f201fe3
41911,Pagolac,pagolac-san-francisco,94109.0,4157763234.0,44e08850f964a520fc361fe3
45062,Saturn Cafe,saturn-cafe-berkeley,94704.0,5108458505.0,4c421d213735be9ad18319a4
44434,The Counter,the-counter-san-mateo-2,94403.0,6502123200.0,4cb33d631463a1439117b3a9
45557,The Rockin' Crawfish,the-rockin-crawfish-oakland,94606.0,5102511657.0,4be73379910020a17b2ad514
40733,Kiki Japanese Restaurant,kiki-japanese-restaurant-san-francisco,94122.0,4156615522.0,4400c106f964a52019301fe3
44050,The Buckeye Roadhouse,the-buckeye-roadhouse-mill-valley,94941.0,4153312600.0,4a2b0fb9f964a52094961fe3
13333,Triple Rock Brewery & Ale House,triple-rock-brewery-and-ale-house-berkeley,94704.0,5108432739.0,49c2d976f964a52030561fe3
41829,Polkers Gourmet Burgers,polkers-gourmet-burgers-san-francisco,94109.0,4158851000.0,470a3177f964a520714b1fe3
46712,Calafia Café & Market A Go Go,calafia-café-and-market-a-go-go-palo-alto-2,94301.0,6503229200.0,4a984d7ff964a520642b20e3
39302,Choi's Korean Restaurant,chois-korean-restaurant-santa-clara-2,95051.0,4086150200.0,4a51577cf964a520f9b01fe3
39161,Le Moose Crepe Cafe,le-moose-crepe-cafe-fremont,94538.0,5107457288.0,4a9f2b9bf964a520ca3c20e3
15232,Gelato Classico Italian Ice Cream,gelato-classico-italian-ice-cream-mountain-view,94041.0,6509692900.0,44fc846ff964a52089381fe3
44379,Cafe M,cafe-m-berkeley,94710.0,5105264429.0,4a9ac750f964a520a43220e3
2150,Bloomingdale's,bloomingdales-san-francisco,94103.0,4158565300.0,451c196df964a520813a1fe3
36725,Shoreline Amphitheatre,shoreline-amphitheatre-mountain-view,94043.0,6509673000.0,40c8f600f964a520fe001fe3
47641,Sakoon,sakoon-mountain-view-3,94041.0,6509652000.0,4abd683bf964a5201d8a20e3
41540,Savor,savor-san-francisco,94114.0,4152820344.0,42966300f964a52059241fe3
39345,Chabaa Thai Cuisine,chabaa-thai-cuisine-san-francisco,94122.0,4157533347.0,4a653692f964a52072c71fe3
41964,Cordon Bleu Vietnamese Restaurant,cordon-bleu-vietnamese-restaurant-san-francisco,94109.0,4156735637.0,44f9e6a7f964a52071381fe3
43854,Broadway Prime,broadway-prime-burlingame,94010.0,6505588801.0,4ab98c11f964a520d27f20e3
45014,Kabul Afghan Cuisine,kabul-afghan-cuisine-san-carlos,94070.0,6505942840.0,4b4658d7f964a5203d1e26e3
37270,Cobb's Comedy Club,cobbs-comedy-club-san-francisco,94133.0,4159284320.0,429ba900f964a52082241fe3
12601,Heidi's Pies Restaurant,heidis-pies-restaurant-san-mateo,94403.0,6505740505.0,49f9392af964a5206e6d1fe3
37550,Osha Thai Restaurant & Bar,osha-thai-restaurant-and-bar-san-francisco,94123.0,4155676742.0,46391fe7f964a52018461fe3
39021,De Afghanan Kabob House,de-afghanan-kabob-house-fremont,94536.0,5107459599.0,4b57c5cef964a520554028e3
43325,John's Snack and Deli,johns-snack-and-deli-san-francisco,94111.0,4154344634.0,4a68d505f964a52016cb1fe3
56277,Sports Basement,sports-basement-san-francisco-4,94103.0,4155753000.0,4a09ef9af964a52070741fe3
11716,Bristol Farms,bristol-farms-san-francisco,94103.0,4159790106.0,4a3960b2f964a520619f1fe3
37681,Lefty O'Doul's,lefty-o-douls-san-francisco-2,94102.0,4159828900.0,3fd66200f964a5207aed1ee3
44972,Tamarindo Antojeria,tamarindo-antojeria-oakland,94607.0,5104441944.0,463ddecef964a5203d461fe3
11064,Molinari Delicatessen,molinari-delicatessen-san-francisco,94133.0,4154212337.0,4a01fbbdf964a5201c711fe3
39695,Little Madfish,little-madfish-fremont-2,94538.0,5106519000.0,4b340233f964a520d82325e3
10304,American Cupcake,american-cupcake-san-francisco,94123.0,4158964217.0,4bafdcd7f964a52005273ce3
41243,Pizza Orgasmica,pizza-orgasmica-san-francisco,94123.0,4159315300.0,4a94b5b6f964a5205e2220e3
41291,Gamine,gamine-san-francisco,94123.0,4157717771.0,4a306c39f964a52067991fe3
42833,Deli Board,deli-board-san-francisco,94103.0,4155527687.0,4bb2595c42959c7430b7202c
10559,Loving Cup,loving-cup-san-francisco,94109.0,4154406900.0,4a667916f964a5209ec81fe3
37035,Elephant Bar Restaurant,elephant-bar-restaurant-daly-city,94015.0,6509855665.0,47d868cff964a5202e4e1fe3
45020,Jersey Joe's Hoagies & Cheesesteaks,jersey-joes-hoagies-and-cheesesteaks-san-carlos,94070.0,6505927317.0,49ecf399f964a520b5671fe3
45021,Ike's Lair,ikes-lair-oakland,94612.0,5103386789.0,4f1b39b8e4b05c50e269b32c
41761,Acquerello,acquerello-san-francisco,94109.0,4155675432.0,3fd66200f964a52013ed1ee3
13430,Ozumo,ozumo-oakland,94612.0,5102869866.0,4a92eedcf964a520301e20e3
37864,Local Edition,local-edition-san-francisco,94105.0,4157951375.0,4f7e77bfe4b0b58904177146
41757,Goood Frikin Chicken,goood-frikin-chicken-san-francisco,94110.0,4159702428.0,43b29cc3f964a520a52c1fe3
14001,Java Beach Cafe,java-beach-cafe-san-francisco,94122.0,4156655282.0,4383b100f964a520fb2a1fe3
37093,BIN 38,bin-38-san-francisco,94123.0,4155673838.0,4a18af52f964a520d8791fe3
37605,The Ramp,the-ramp-san-francisco,94158.0,4156212378.0,44ecd649f964a520d5371fe3
37640,Swig,swig-san-francisco,94102.0,4159317292.0,4c0203cda8e676b0ebe5c532
38468,Sundance The Steakhouse,sundance-the-steakhouse-palo-alto,94306.0,6503216798.0,42bdf000f964a520aa251fe3
41084,The Cheese Steak Shop,the-cheese-steak-shop-san-francisco,94115.0,4153463712.0,4500584ff964a520bd381fe3
46696,Crepevine,crepevine-palo-alto,94301.0,6503233900.0,4bb3a32414cfd13a175516ab
42822,Sanraku,sanraku-san-francisco-2,94109.0,4157710803.0,4a4acc3af964a52033ac1fe3
11343,Good Mong Kok Bakery,good-mong-kok-bakery-san-francisco,94108.0,4153972688.0,4ae332f8f964a520959121e3
57789,111 Minna Gallery,111-minna-gallery-san-francisco,94105.0,4159741719.0,3fd66200f964a5207bec1ee3
43066,Cotogna,cotogna-san-francisco,94133.0,4157758508.0,4cd0a38e5b5ca35de6317df0
45361,Aunt Mary's Café,aunt-marys-café-oakland-3,94609.0,5106019227.0,4a1b8fd3f964a520027b1fe3
12489,Nini's Coffee Shop,ninis-coffee-shop-san-mateo,94401.0,6503489578.0,49eb83f1f964a520ed661fe3
38235,Thalassa,thalassa-berkeley,94704.0,5108481766.0,40bd1880f964a520b8001fe3
47680,Taqueria Los Charros,taqueria-los-charros-mountain-view,94041.0,6509691464.0,49ee3169f964a52036681fe3
42892,Le Charm French Bistro,le-charm-french-bistro-san-francisco,94107.0,4155466128.0,45fda829f964a5207d441fe3
56954,Apple Store,apple-store-san-francisco-2,94108.0,4153920202.0,42cc7080f964a520e9251fe3
38178,The Albatross Pub,the-albatross-pub-berkeley,94702.0,5108432473.0,40bd1880f964a520c2001fe3
43592,Shanghai Dumpling Shop,shanghai-dumpling-shop-millbrae,94030.0,6506970682.0,4a43df62f964a520e6a61fe3
10193,Chantal Guillon Macarons,chantal-guillon-macarons-san-francisco,94102.0,4158642400.0,49da61f2f964a520815e1fe3
10696,Swensen's Ice Cream,swensens-ice-cream-san-francisco,94109.0,4157756818.0,42b21280f964a5206e251fe3
17287,Holy Gelato!,holy-gelato-san-francisco,94122.0,4156813061.0,49daaa1ff964a520a15e1fe3
42399,Ananda Fuara,ananda-fuara-san-francisco,94102.0,4156211994.0,4a0cb0fff964a52056751fe3
11528,Coffee Bar,coffee-bar-san-francisco,94110.0,4155518100.0,47fde9f4f964a520df4e1fe3
15287,Scratch,scratch-mountain-view-2,94041.0,6502373132.0,4cf985ce20fe3704aa0547f8
45882,Avatar's Restaurant,avatars-restaurant-sausalito,94965.0,4153328083.0,44b7dce7f964a5207a351fe3
41602,La Ciccia,la-ciccia-san-francisco,94131.0,4155508114.0,49bed272f964a520e3541fe3
37316,The Holy Cow,the-holy-cow-san-francisco,94103.0,4156216087.0,431a3900f964a52070271fe3
41102,Tsunami,tsunami-san-francisco,94117.0,4155677664.0,43bc75f6f964a520f92c1fe3
47581,Favorite Indian Restaurant,favorite-indian-restaurant-hayward,94544.0,5105837550.0,4abec8f3f964a520e08f20e3
42564,Morton's The Steakhouse,mortons-the-steakhouse-san-francisco,94102.0,4159865830.0,42e03700f964a52063261fe3
38450,Fleming's Prime Steakhouse & Wine Bar,flemings-prime-steakhouse-and-wine-bar-palo-alto,94304.0,6503298457.0,4a7b9270f964a52072eb1fe3
41617,"Flipper's, A Gourmet Hamburger Place",flippers-a-gourmet-hamburger-place-san-francisco,94102.0,4155528880.0,43b6a897f964a520cc2c1fe3
41590,On the Bridge,on-the-bridge-san-francisco,94115.0,4159227765.0,49e25488f964a5200b621fe3
11106,Rogue Ales Public House,rogue-ales-public-house-san-francisco,94133.0,4153627880.0,43c453c6f964a520582d1fe3
40650,Moonstar Restaurant,moonstar-restaurant-daly-city,94015.0,6509922888.0,4ad10703f964a5200fdc20e3
47128,Chow,chow-lafayette-2,94549.0,9259622469.0,4a411f02f964a520cea41fe3
40009,In-N-Out Burger,in-n-out-burger-daly-city,94015.0,8007861000.0,457c6a6df964a520093f1fe3
42157,Hog & Rocks,hog-and-rocks-san-francisco,94110.0,4155508627.0,4c2c116b77cfe21ec298b5f1
37283,Rosamunde Sausage Grill,rosamunde-sausage-grill-san-francisco-2,94110.0,4159709015.0,4b54afd9f964a52016c727e3
40790,Fresca,fresca-san-francisco-2,94127.0,4157598087.0,4ad152fdf964a5200dde20e3
11514,Gelateria Naia,gelateria-naia-san-francisco-2,94133.0,4156779280.0,4a46af39f964a5204ba91fe3
47664,Kokyo Sushi Buffet,kokyo-sushi-buffet-hayward-2,94541.0,5108818868.0,4cdefb74df986ea82f51df16
48175,Red Chili,red-chili-hayward,94544.0,5108818593.0,4b2d6a87f964a52036d624e3
37176,Presidio Social Club,presidio-social-club-san-francisco,94129.0,4158851888.0,49e37998f964a52086621fe3
16181,BJ's Restaurant & Brewhouse,bjs-restaurant-and-brewhouse-newark,94560.0,5104563750.0,4a7f4769f964a52089f31fe3
14588,Sprout Cafe,sprout-cafe-palo-alto,94301.0,6503237688.0,49e6233bf964a5200f641fe3
40827,King of Thai Noodle House,king-of-thai-noodle-house-san-francisco-4,94118.0,4157525198.0,3fd66200f964a520d7ec1ee3
43273,Restaurant Lulu,restaurant-lulu-san-francisco,94107.0,4154955775.0,3fd66200f964a52019ed1ee3
17586,Roxie Food Center,roxie-food-center-san-francisco,94112.0,4155872345.0,49f796fff964a520c06c1fe3
41854,Pork Store Cafe Valencia,pork-store-cafe-valencia-san-francisco,94103.0,4156265523.0,43a473cdf964a5204a2c1fe3
37043,Sam's Anchor Cafe,sams-anchor-cafe-tiburon,94920.0,4154354527.0,4a5ea15ef964a520edbe1fe3
42863,Ramen Underground,ramen-underground-san-francisco,94108.0,4159992503.0,4e498f31b61c6886484fe715
37288,Cafe Flore,cafe-flore-san-francisco,94114.0,4156218579.0,3fd66200f964a5203dee1ee3
